ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,LoanAmount,MonthlyIncome,MonthlyDebtPayments,TotalDebtToIncomeRatio,LoanApproved,InterestRate,MonthlyLoanPayment,,RiskScore
26-08-2052,56,26968,589,Employed,34951,2247.3333333333335,579,0.7875278809009374,0,0.26628099217760365,1190.8376576780402,,53
27-08-2052,47,80943,541,Employed,13733,6745.25,170,0.099071861,1,0.1825864,498.2644737051685,,33.6
28-08-2052,45,17037,573,Employed,8681,1419.75,365,0.4958537007155171,0,0.23650254413348537,338.9882915908554,,56
29-08-2052,47,117312,626,Employed,24155,9776,673,0.14215088644578744,1,0.18562054927254426,716.6670659,,38.400000000000006
30-08-2052,35,55771,593,Employed,8583,4647.583333333333,702,0.21078732389739444,0,0.23541758721327893,277.65165342346546,,66
31-08-2052,39,26676,605,Employed,22524,2223,505,0.5112365584055475,0,0.2273045461495005,631.4788693,,48
01-09-2052,29,112091,506,Employed,17268,9340.916666666666,323,0.097695274,0,0.26752369520013186,589.5634131074816,,64
02-09-2052,36,72320,591,Employed,6254,6026.666666666667,260,0.073168759,1,0.17155733998953432,180.96372158923887,,44
03-09-2052,35,101678,485,Self-Employed,20885,8473.166666666666,926,0.17976442313263874,0,0.2766217471348892,597.1739179400367,,58
04-09-2052,32,78068,608,Employed,18586,6505.666666666667,581,0.14910883768360544,1,0.19966879999999998,389.0523950236425,,39.2
05-09-2052,41,46973,577,Employed,67905,3914.4166666666665,548,1.7772175870273956,0,0.23625537344328346,6408.770142953154,,57
06-09-2052,36,33690,591,Employed,11043,2807.5,358,0.24588613336512957,0,0.2625859726081566,332.3253194226013,,54
07-09-2052,46,45562,591,Employed,16961,3796.8333333333335,1093,0.400280554,0,0.22062981341931093,426.79854941342376,,59
08-09-2052,20,53491,576,Unemployed,15426,4457.583333333333,769,0.27429963174282934,0,0.25103881101806574,453.7134668,,58
09-09-2052,38,62926,499,Employed,32598,5243.833333333333,466,0.42595095966518914,0,0.26692917960934626,1767.615840657641,,56
10-09-2052,41,44243,521,Employed,22428,3686.9166666666665,510,0.4676140780130298,0,0.2650812759578822,1214.0541377942063,,54
11-09-2052,36,56891,594,Employed,27288,4740.916666666667,288,0.24322974098085096,0,0.22363498569278653,865.1319328451327,,57
12-09-2052,37,153105,605,Employed,16885,12758.75,834,0.1121785544471886,1,0.16434883807554607,597.2581315530676,,34.4
13-09-2052,20,42799,565,Employed,40683,3566.5833333333335,486,0.48290981637153935,0,0.3047268704652098,1236.3381025737929,,56
14-09-2052,44,15000,594,Unemployed,20578,1250,722,1.0956270803453942,0,0.2192852625319404,647.5338504317428,,58
15-09-2052,47,53801,621,Employed,21303,4483.416666666667,839,0.31013781271254753,1,0.18903159164605676,551.4770384789808,,43.2
16-09-2052,45,43851,625,Employed,29756,3654.25,321,0.5045078826588617,0,0.2055929054509853,1522.5979302061455,,56
17-09-2052,52,44968,534,Employed,11903,3747.3333333333335,237,0.1860120177541475,0,0.2288505823454009,460.0490345307087,,53
18-09-2052,42,15991,572,Employed,29657,1332.5833333333333,919,1.4438184752069456,0,0.26302524881980993,1005.0084364195224,,54
19-09-2052,45,57650,627,Employed,19124,4804.166666666667,269,0.17886353782227005,0,0.20815348019297905,590.2902462878224,,54
20-09-2052,41,31957,563,Employed,11348,2663.0833333333335,510,0.3046328095448724,0,0.2691329998764874,301.2625578854573,,51
21-09-2052,48,43100,568,Employed,38660,3591.6666666666665,637,0.4708560271956834,0,0.3055590652950693,1054.1578976778296,,56
22-09-2052,21,75458,570,Employed,8992,6288.166666666667,389,0.11699314149169446,1,0.22699783991984132,346.6723725566901,,43.2
23-09-2052,29,31255,612,Employed,15057,2604.5833333333335,390,0.3616954076838639,0,0.19017881477483375,552.0658305965972,,44
24-09-2052,59,65034,639,Employed,27247,5419.5,100,0.14482190959594743,0,0.24723830656897902,684.8623390552372,,50
25-09-2052,18,28256,556,Employed,23645,2354.6666666666665,249,0.6446298120317246,0,0.25582306332822835,1268.8883307307008,,57
26-09-2052,38,35415,552,Unemployed,14635,2951.25,525,0.6396692406656567,0,0.21014773222310182,1362.8238465145191,,54
27-09-2052,54,34631,583,Employed,32179,2885.9166666666665,255,0.43209306087634775,0,0.27487016832513755,991.9845659340665,,52
28-09-2052,38,47612,582,Employed,27945,3967.6666666666665,411,0.45244692789874086,0,0.17185681193457658,1384.1585942595707,,50
29-09-2052,35,125251,598,Employed,15432,10437.583333333334,693,0.1117335502701649,1,0.20440191233507862,473.22824207403556,,40.800000000000004
30-09-2052,41,35886,600,Employed,21350,2990.5,248,0.26463962780151623,0,0.18108000000000002,543.4048069404344,,47
01-10-2052,35,52444,619,Employed,19437,4370.333333333333,412,0.3173630733991214,0,0.1848995287222619,974.9824184452934,,47
02-10-2052,40,54647,527,Employed,28140,4553.916666666667,383,0.26479654994790797,0,0.3096048578366646,822.8614220836108,,62
03-10-2052,31,49675,598,Employed,25135,4139.583333333333,282,0.24623237053334537,0,0.24969722442840422,737.2994171869942,,51
04-10-2052,53,62975,569,Employed,28448,5247.916666666667,518,0.27046205496292586,0,0.22328260787350418,901.3623259408548,,55
05-10-2052,57,42371,659,Employed,24078,3530.9166666666665,505,0.32609456487905386,0,0.20631732317140292,646.4127340408659,,46
06-10-2052,38,112300,555,Self-Employed,21432,9358.333333333334,277,0.1157248866171934,1,0.20867255952566519,805.9920639259016,,42.400000000000006
07-10-2052,23,30214,489,Self-Employed,45253,2517.8333333333335,161,0.5937477938239357,0,0.25215470351595876,1333.9579868830328,,54
08-10-2052,33,37812,541,Employed,21830,3151,436,0.31733566519439715,0,0.2928139006654889,563.9246810275454,,54
09-10-2052,37,22931,585,Employed,7090,1910.9166666666667,344,0.32303606689589315,0,0.22686559040685048,273.29500416581055,,55
10-10-2052,46,90757,610,Employed,20713,7563.083333333333,559,0.1417442090504659,0,0.2589344722238535,513.0232650660944,,45
11-10-2052,27,24431,475,Self-Employed,30196,2035.9166666666667,664,0.8942266073787343,0,0.22215680000000002,1156.570853739155,,62
12-10-2052,30,60284,587,Employed,57934,5023.666666666667,794,0.5375819119285128,0,0.24556807094230512,1906.6323315582056,,58
13-10-2052,46,52670,550,Employed,20638,4389.166666666667,414,0.23588746619080328,0,0.26281007497239794,621.3494036891341,,51
14-10-2052,51,64177,616,Employed,22652,5348.083333333333,214,0.14000272673786518,1,0.19401237428678003,534.7462494879978,,40.800000000000004
15-10-2052,32,91416,552,Employed,26242,7618,173,0.159333076,1,0.24814129376478156,1040.7993735125042,,36
16-10-2052,24,24822,589,Employed,7433,2068.5,667,0.4278029475980388,0,0.24940779566264779,217.91039710654323,,55
17-10-2052,79,168699,636,Employed,20991,14058.25,188,0.052869349,1,0.19924402346448056,555.2505225808643,,44.800000000000004
18-10-2052,49,33315,604,Employed,19299,2776.25,300,0.3083074823212844,0,0.24066544614909008,555.9386477944659,,49
19-10-2052,36,45999,562,Employed,36934,3833.25,551,0.46289727320838775,0,0.24940546632505378,1223.4009725260523,,59
20-10-2052,50,48827,567,Employed,10980,4068.9166666666665,268,0.13654486877252617,0,0.23777853279428912,287.5896922963446,,54
21-10-2052,38,55713,547,Employed,30779,4642.75,360,0.28092088132257587,1,0.2046420491053517,944.2454218,,43.2
22-10-2052,50,34904,628,Employed,26850,2908.6666666666665,898,0.5204635538362468,0,0.18228,615.8549902583633,,50
23-10-2052,41,48245,532,Employed,17152,4020.4166666666665,262,0.17860503948973738,0,0.28575580380595916,456.0666775151983,,57
24-10-2052,41,39124,466,Employed,19421,3260.3333333333335,574,0.3356031175826653,0,0.30570727874824155,520.1780310253499,,50
25-10-2052,38,51845,492,Self-Employed,25472,4320.416666666667,271,0.22125663185361236,1,0.2900979344955569,684.9208398708778,,43.2
26-10-2052,22,53349,609,Employed,31097,4445.75,120,0.2218470219911026,0,0.22418239270886303,866.2763980169443,,48
27-10-2052,63,31706,583,Employed,42458,2642.1666666666665,178,0.5912953379573789,0,0.24003923641616842,1384.3008321063878,,66
28-10-2052,28,89387,587,Employed,64829,7448.916666666667,458,0.374782056,0,0.2998641317660645,2333.720302274571,,55
29-10-2052,23,37651,544,Self-Employed,14743,3137.5833333333335,295,0.23493895926669608,0,0.19169933309065376,442.14056294586453,,54
30-10-2052,37,72677,517,Unemployed,25334,6056.416666666667,535,0.2307339261697995,0,0.26575752056519714,862.420796,,52
31-10-2052,28,21739,560,Employed,10684,1811.5833333333333,267,0.4415885840630526,0,0.17919671271527615,532.9745190788917,,51
01-11-2052,39,39865,513,Employed,28948,3322.0833333333335,631,0.47566956979941155,0,0.3070911434247354,949.2139500044618,,60
02-11-2052,48,89643,487,Unemployed,13079,7470.25,651,0.15408983424580908,1,0.22088151851914964,500.0895842747552,,45.6
03-11-2052,51,123458,554,Employed,17007,10288.166666666666,217,0.071008209,1,0.2643082591017468,513.5442855,,41.6
04-11-2052,49,61714,609,Employed,17276,5142.833333333333,399,0.17394209124057325,0,0.23856273514162446,495.5551849017282,,55
05-11-2052,36,59465,597,Employed,29963,4955.416666666667,582,0.27901856826156707,0,0.20407976227984811,800.6532634728405,,54
06-11-2052,40,20405,559,Employed,32162,1700.4166666666667,437,1.228802672433888,0,0.20988050573853415,1652.4765442511239,,56
07-11-2052,44,101773,662,Employed,24340,8481.083333333334,464,0.1186962494276784,1,0.1708844742790078,542.6727827502596,,33.6
08-11-2052,18,45699,442,Employed,5168,3808.25,905,0.278393179,0,0.32115535905970727,155.19082381283374,,52
09-11-2052,46,15000,576,Employed,17742,1250,622,0.9164277514262652,0,0.25267254379814946,523.5346892828316,,53
10-11-2052,22,15000,521,Employed,8497,1250,469,0.5488060071885197,0,0.2269332630832364,217.00750898564954,,55
11-11-2052,64,64271,599,Employed,32494,5355.916666666667,252,0.21661768212224183,0,0.2663546666421127,908.1862539732172,,56
12-11-2052,35,30934,565,Employed,19603,2577.8333333333335,1124,0.7366758945901846,0,0.2457648475482697,775.0276769,,55
13-11-2052,37,22459,602,Employed,16728,1871.5833333333333,517,0.49542250664024945,0,0.255269982,410.22450638611355,,49
14-11-2052,30,51136,540,Employed,23317,4261.333333333333,376,0.23264666588206917,0,0.266746772,615.3849922121241,,48
15-11-2052,32,63890,519,Employed,13779,5324.166666666667,266,0.1184092575064462,0,0.3011701355271689,364.43062184057067,,54
16-11-2052,67,154925,684,Employed,26829,12910.416666666666,450,0.096334677,1,0.18400011047426318,793.7208190853672,,33.6
17-11-2052,51,33305,617,Employed,24810,2775.4166666666665,535,0.4528582504282633,0,0.24563450468249912,721.8703358761089,,54
18-11-2052,21,69055,578,Employed,30975,5754.583333333333,254,0.19365795521062248,0,0.22279239705692971,860.4208414224612,,58
19-11-2052,58,26398,581,Employed,80217,2199.8333333333335,809,1.5063049224091727,0,0.28144502416878936,2504.6197784797787,,57
20-11-2052,54,33755,536,Employed,31269,2812.9166666666665,798,0.5740981164831308,0,0.2789756558505446,816.8901602,,51
21-11-2052,36,49713,542,Self-Employed,27084,4142.75,492,0.3805139552331417,0,0.2552392267183404,1084.3741880420978,,54
22-11-2052,43,39909,531,Employed,25527,3325.75,583,0.5916528223537513,1,0.26731315930558297,1384.6893739429884,,34.4
23-11-2052,39,17789,497,Employed,25896,1482.4166666666667,222,0.7427648377377118,0,0.2640724127969836,879.0869748763464,,53
24-11-2052,63,72051,516,Employed,16480,6004.25,1337,0.310616648,0,0.2948870895039945,528.0200078,,52
25-11-2052,30,62664,567,Employed,26409,5222,283,0.3171112345630502,0,0.2222259274004239,1372.954866888248,,53
26-11-2052,41,185243,556,Employed,19787,15436.916666666666,324,0.058622816,1,0.28871534526943554,580.9555260507437,,43.2
27-11-2052,34,53419,539,Employed,67610,4451.583333333333,531,0.7694317207808662,0,0.3064771617348472,2894.189424366091,,57
28-11-2052,22,37611,419,Employed,27524,3134.25,556,0.46074331745883834,0,0.29857352382513813,888.0847427453641,,49
29-11-2052,66,61924,504,Employed,25827,5160.333333333333,714,0.2755836210574783,0,0.2577903312851775,708.1033459,,50
30-11-2052,25,16683,571,Employed,21165,1390.25,369,0.6997470456066037,0,0.23588015945067758,603.8233301545808,,53
01-12-2052,42,22899,593,Employed,24486,1908.25,228,0.5938710624493044,0,0.19620080432090317,905.2544549188851,,52
02-12-2052,19,35482,495,Employed,26991,2956.8333333333335,271,0.38597859668641177,0,0.2982034482891506,870.2743806356053,,51
03-12-2052,35,15000,541,Self-Employed,35688,1250,196,1.0151146067668337,0,0.26206998486797684,1072.8932584585423,,67
04-12-2052,45,22424,619,Employed,19906,1868.6666666666667,234,0.42671799472781324,0,0.23195153595581453,563.3936928,,48
05-12-2052,30,28452,539,Employed,27885,2371,294,0.4194993645332715,0,0.26425886292305756,700.6329933083867,,66
06-12-2052,47,79258,590,Self-Employed,47043,6604.833333333333,305,0.22882372561421466,0,0.25517426558565404,1206.3425703942853,,57
07-12-2052,36,52301,559,Employed,22402,4358.416666666667,341,0.2646597243662959,1,0.1823216,812.4973536734703,,44
08-12-2052,53,21038,540,Employed,32925,1753.1666666666667,240,0.6517361495125273,0,0.25773713578268326,902.6020927870459,,53
09-12-2052,56,56923,643,Employed,30867,4743.583333333333,303,0.25263679213387236,0,0.2441344454692276,895.4036765530346,,56
10-12-2052,32,62019,515,Employed,14815,5168.25,362,0.18565622701927795,0,0.2607755809587091,597.5177952923832,,53
11-12-2052,40,63804,451,Employed,17510,5317,454,0.21913315798439575,0,0.26603602317934866,711.1310010030322,,50
12-12-2052,42,99209,489,Employed,37772,8267.416666666666,258,0.21227494393633603,1,0.24757373415731254,1496.9654094149967,,42.400000000000006
13-12-2052,47,84275,613,Unemployed,15840,7022.916666666667,533,0.1298557802593171,1,0.22803677897262886,378.9663234461625,,33.6
14-12-2052,40,64990,572,Employed,61500,5415.833333333333,367,0.40831215414655947,0,0.2608268620640142,1844.3505748320747,,63
15-12-2052,42,49955,577,Employed,23149,4162.916666666667,202,0.25651616718994713,0,0.2047016500411833,865.8554276644842,,50
16-12-2052,37,56222,565,Employed,10700,4685.166666666667,324,0.1439648208326134,0,0.2428019881147473,350.4991797375992,,53
17-12-2052,41,100698,548,Employed,26212,5328.75,313,0.5252629364376024,0,0.24582795452595596,2485.9948725418735,,50
18-12-2052,55,39134,676,Employed,72689,3261.1666666666665,382,0.7410121650955386,0,0.2670055380033952,2034.5641724040668,,42
19-12-2052,47,57502,650,Self-Employed,15777,4791.833333333333,392,0.16755196037402925,1,0.19186070345303577,410.8810687856191,,40
20-12-2052,48,36674,637,Employed,33170,3056.1666666666665,453,0.5594177063604202,0,0.2140989981405258,1256.6737469218374,,57
21-12-2052,48,79983,621,Employed,52645,6665.25,798,0.3464498930514852,0,0.2389147461923784,1511.175149661412,,48
22-12-2052,38,38394,545,Employed,14473,3199.5,252,0.2181173123412266,0,0.20704109200542817,445.8663408357545,,56
23-12-2052,43,90988,614,Employed,38483,7582.333333333333,483,0.22292465030877717,0,0.2175276527280093,1207.2890068579181,,55
24-12-2052,26,41674,549,Employed,16827,3472.8333333333335,886,0.3911004,0,0.22778956822885524,472.22650560682024,,52
25-12-2052,55,131888,595,Unemployed,24665,10990.666666666666,152,0.068326264,1,0.20568410410620958,598.9511976754902,,48
26-12-2052,18,15000,621,Employed,10255,1250,524,0.6838188629390436,0,0.23370600000000002,330.7735786738045,,50
27-12-2052,38,25940,480,Employed,50442,2161.6666666666665,389,0.8288896216032603,0,0.28829003208368037,1402.7830653657143,,52
28-12-2052,53,104453,613,Employed,14703,8704.416666666666,254,0.11393711574281397,1,0.1852316840137422,737.7561292236788,,40
29-12-2052,23,37112,576,Employed,17701,3092.6666666666665,698,0.40580470092425835,0,0.21930214029155343,557.0186717250897,,51
30-12-2052,44,87690,510,Employed,23449,7307.5,525,0.23434290553621512,1,0.19475920000000002,1187.460782205892,,39.2
31-12-2052,31,63120,618,Employed,25645,5260,212,0.17542507651204117,0,0.301974,710.7359024533365,,52
01-01-2053,35,21575,563,Employed,32588,1797.9166666666667,94,1.010996955915437,0,0.2404456666957409,1723.6882769896297,,51
02-01-2053,51,176634,658,Unemployed,27827,14719.5,265,0.062319247519401606,1,0.19113157531297206,652.3081639,,35.2
03-01-2053,42,30361,578,Employed,17529,2530.0833333333335,612,0.3988115900833663,0,0.20733065881533544,397.0265572100904,,60
04-01-2053,18,28924,535,Employed,22117,2410.3333333333335,405,0.4203444738209035,0,0.2590937631067404,608.1702967329845,,52
05-01-2053,28,77860,552,Self-Employed,24338,6488.333333333333,145,0.12039324615307521,0,0.2791745294481193,636.1515121,,63
06-01-2053,51,29989,614,Unemployed,13786,2499.0833333333335,681,0.4276429079557294,0,0.22883957963504276,387.71526389036427,,56
07-01-2053,45,22710,574,Employed,17595,1892.5,242,0.4635249941489604,0,0.17900221723546783,635.2210514269076,,55
08-01-2053,60,32427,600,Employed,64942,2702.25,427,0.9992807120237873,0,0.2826714775363509,2273.306304066279,,51
09-01-2053,60,90997,568,Employed,17970,7583.083333333333,273,0.10885144929939022,0,0.27344842102159506,552.4296109913843,,68
10-01-2053,35,170820,567,Employed,23721,14235,307,0.071676424,1,0.26220231277028183,713.3139025214657,,39.2
11-01-2053,70,53498,650,Employed,14526,4458.166666666667,788,0.2521651134066121,0,0.23435713471243572,336.1941030855779,,44
12-01-2053,40,37578,643,Employed,13697,3131.5,150,0.26889239962350875,0,0.19238729850446276,692.0365494210176,,47
13-01-2053,28,84277,594,Employed,19922,7023.083333333333,836,0.2623568247515382,0,0.19238849279546577,1006.5538432987818,,53
14-01-2053,32,28064,557,Employed,5364,2338.6666666666665,784,0.40921454527540607,0,0.23371058864901417,173.0164165507496,,52
15-01-2053,18,29761,484,Employed,28795,2480.0833333333335,589,0.6041460023772869,0,0.3560742165696551,909.3324313958697,,57
16-01-2053,59,54493,513,Employed,39035,4541.083333333333,342,0.9068356163061633,0,0.2846598183789136,3776.0161032809797,,48
